"","X_id","beachId","beachName","siteName","collectionDate","eColi","comments","geometry"
"8099",8099,2,"Sunnyside Beach","19W","2018-07-15",130,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"8100",8100,2,"Sunnyside Beach","20W","2018-07-15",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"8101",8101,1,"Marie Curtis Park East Beach","29W","2018-07-14",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"8102",8102,1,"Marie Curtis Park East Beach","33W","2018-07-14",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"8103",8103,1,"Marie Curtis Park East Beach","32W","2018-07-14",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"8104",8104,1,"Marie Curtis Park East Beach","31W","2018-07-14",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"8105",8105,1,"Marie Curtis Park East Beach","30W","2018-07-14",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"8106",8106,2,"Sunnyside Beach","22W","2018-07-14",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"8107",8107,2,"Sunnyside Beach","17W","2018-07-14",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"8108",8108,2,"Sunnyside Beach","18W","2018-07-14",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"8109",8109,2,"Sunnyside Beach","21W","2018-07-14",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"8110",8110,2,"Sunnyside Beach","23W","2018-07-14",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"8111",8111,2,"Sunnyside Beach","19W","2018-07-14",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"8112",8112,2,"Sunnyside Beach","20W","2018-07-14",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"8113",8113,1,"Marie Curtis Park East Beach","29W","2018-07-13",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"8114",8114,1,"Marie Curtis Park East Beach","33W","2018-07-13",120,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"8115",8115,1,"Marie Curtis Park East Beach","32W","2018-07-13",1000,">","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"8116",8116,1,"Marie Curtis Park East Beach","31W","2018-07-13",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"8117",8117,1,"Marie Curtis Park East Beach","30W","2018-07-13",70,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"8118",8118,2,"Sunnyside Beach","22W","2018-07-13",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"8119",8119,2,"Sunnyside Beach","17W","2018-07-13",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"8120",8120,2,"Sunnyside Beach","18W","2018-07-13",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"8121",8121,2,"Sunnyside Beach","21W","2018-07-13",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"8122",8122,2,"Sunnyside Beach","23W","2018-07-13",NA,"No data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"8123",8123,2,"Sunnyside Beach","19W","2018-07-13",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"8124",8124,2,"Sunnyside Beach","20W","2018-07-13",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"8125",8125,1,"Marie Curtis Park East Beach","29W","2018-07-12",50,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"8126",8126,1,"Marie Curtis Park East Beach","33W","2018-07-12",110,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"8127",8127,1,"Marie Curtis Park East Beach","32W","2018-07-12",110,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"8128",8128,1,"Marie Curtis Park East Beach","31W","2018-07-12",200,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"8129",8129,1,"Marie Curtis Park East Beach","30W","2018-07-12",170,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"8130",8130,2,"Sunnyside Beach","22W","2018-07-12",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"8131",8131,2,"Sunnyside Beach","17W","2018-07-12",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"8132",8132,2,"Sunnyside Beach","18W","2018-07-12",220,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"8133",8133,2,"Sunnyside Beach","21W","2018-07-12",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"8134",8134,2,"Sunnyside Beach","23W","2018-07-12",NA,"No data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"8135",8135,2,"Sunnyside Beach","19W","2018-07-12",480,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"8136",8136,2,"Sunnyside Beach","20W","2018-07-12",70,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"8137",8137,1,"Marie Curtis Park East Beach","29W","2018-07-11",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"8138",8138,1,"Marie Curtis Park East Beach","33W","2018-07-11",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"8139",8139,1,"Marie Curtis Park East Beach","32W","2018-07-11",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"8140",8140,1,"Marie Curtis Park East Beach","31W","2018-07-11",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"8141",8141,1,"Marie Curtis Park East Beach","30W","2018-07-11",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"8142",8142,2,"Sunnyside Beach","22W","2018-07-11",1000,">","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"8143",8143,2,"Sunnyside Beach","17W","2018-07-11",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"8144",8144,2,"Sunnyside Beach","18W","2018-07-11",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"8145",8145,2,"Sunnyside Beach","21W","2018-07-11",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"8146",8146,2,"Sunnyside Beach","23W","2018-07-11",NA,"No data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"8147",8147,2,"Sunnyside Beach","19W","2018-07-11",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"8148",8148,2,"Sunnyside Beach","20W","2018-07-11",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"8149",8149,1,"Marie Curtis Park East Beach","29W","2018-07-10",50,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"8150",8150,1,"Marie Curtis Park East Beach","33W","2018-07-10",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"8151",8151,1,"Marie Curtis Park East Beach","32W","2018-07-10",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"8152",8152,1,"Marie Curtis Park East Beach","31W","2018-07-10",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"8153",8153,1,"Marie Curtis Park East Beach","30W","2018-07-10",100,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"8154",8154,2,"Sunnyside Beach","22W","2018-07-10",130,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"8155",8155,2,"Sunnyside Beach","17W","2018-07-10",100,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"8156",8156,2,"Sunnyside Beach","18W","2018-07-10",150,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"8157",8157,2,"Sunnyside Beach","21W","2018-07-10",90,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"8158",8158,2,"Sunnyside Beach","23W","2018-07-10",NA,"No data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"8159",8159,2,"Sunnyside Beach","19W","2018-07-10",120,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"8160",8160,2,"Sunnyside Beach","20W","2018-07-10",160,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"8161",8161,1,"Marie Curtis Park East Beach","29W","2018-07-09",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"8162",8162,1,"Marie Curtis Park East Beach","33W","2018-07-09",120,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"8163",8163,1,"Marie Curtis Park East Beach","32W","2018-07-09",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"8164",8164,1,"Marie Curtis Park East Beach","31W","2018-07-09",100,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"8165",8165,1,"Marie Curtis Park East Beach","30W","2018-07-09",110,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"8166",8166,2,"Sunnyside Beach","22W","2018-07-09",120,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"8167",8167,2,"Sunnyside Beach","17W","2018-07-09",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"8168",8168,2,"Sunnyside Beach","18W","2018-07-09",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"8169",8169,2,"Sunnyside Beach","21W","2018-07-09",170,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"8170",8170,2,"Sunnyside Beach","23W","2018-07-09",NA,"No data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"8171",8171,2,"Sunnyside Beach","19W","2018-07-09",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"8172",8172,2,"Sunnyside Beach","20W","2018-07-09",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"8173",8173,1,"Marie Curtis Park East Beach","29W","2018-07-08",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"8174",8174,1,"Marie Curtis Park East Beach","33W","2018-07-08",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"8175",8175,1,"Marie Curtis Park East Beach","32W","2018-07-08",50,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"8176",8176,1,"Marie Curtis Park East Beach","31W","2018-07-08",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"8177",8177,1,"Marie Curtis Park East Beach","30W","2018-07-08",50,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"8178",8178,2,"Sunnyside Beach","22W","2018-07-08",170,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"8179",8179,2,"Sunnyside Beach","17W","2018-07-08",50,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"8180",8180,2,"Sunnyside Beach","18W","2018-07-08",330,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"8181",8181,2,"Sunnyside Beach","21W","2018-07-08",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"8182",8182,2,"Sunnyside Beach","23W","2018-07-08",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"8183",8183,2,"Sunnyside Beach","19W","2018-07-08",110,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"8184",8184,2,"Sunnyside Beach","20W","2018-07-08",180,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"8185",8185,1,"Marie Curtis Park East Beach","29W","2018-07-07",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"8186",8186,1,"Marie Curtis Park East Beach","33W","2018-07-07",110,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"8187",8187,1,"Marie Curtis Park East Beach","32W","2018-07-07",130,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"8188",8188,1,"Marie Curtis Park East Beach","31W","2018-07-07",70,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"8189",8189,1,"Marie Curtis Park East Beach","30W","2018-07-07",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"8190",8190,2,"Sunnyside Beach","22W","2018-07-07",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"8191",8191,2,"Sunnyside Beach","17W","2018-07-07",200,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"8192",8192,2,"Sunnyside Beach","18W","2018-07-07",10,"<10","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"8193",8193,2,"Sunnyside Beach","21W","2018-07-07",10,"<10","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"8194",8194,2,"Sunnyside Beach","23W","2018-07-07",NA,"None","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"8195",8195,2,"Sunnyside Beach","19W","2018-07-07",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"8196",8196,2,"Sunnyside Beach","20W","2018-07-07",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"8197",8197,1,"Marie Curtis Park East Beach","29W","2018-07-06",NA,"no sample taken due to boat issues","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"8198",8198,1,"Marie Curtis Park East Beach","33W","2018-07-06",NA,"no sample taken due to boat issues","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"8199",8199,1,"Marie Curtis Park East Beach","32W","2018-07-06",NA,"no sample taken due to boat issues","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"8200",8200,1,"Marie Curtis Park East Beach","31W","2018-07-06",NA,"no sample taken due to boat issues","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"8201",8201,1,"Marie Curtis Park East Beach","30W","2018-07-06",NA,"no sample taken due to boat issues","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"8202",8202,2,"Sunnyside Beach","22W","2018-07-06",550,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"8203",8203,2,"Sunnyside Beach","17W","2018-07-06",320,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"8204",8204,2,"Sunnyside Beach","18W","2018-07-06",570,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"8205",8205,2,"Sunnyside Beach","21W","2018-07-06",350,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"8206",8206,2,"Sunnyside Beach","23W","2018-07-06",NA,"No data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"8207",8207,2,"Sunnyside Beach","19W","2018-07-06",920,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"8208",8208,2,"Sunnyside Beach","20W","2018-07-06",190,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"8209",8209,1,"Marie Curtis Park East Beach","29W","2018-07-05",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"8210",8210,1,"Marie Curtis Park East Beach","33W","2018-07-05",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"8211",8211,1,"Marie Curtis Park East Beach","32W","2018-07-05",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"8212",8212,1,"Marie Curtis Park East Beach","31W","2018-07-05",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"8213",8213,1,"Marie Curtis Park East Beach","30W","2018-07-05",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"8214",8214,2,"Sunnyside Beach","22W","2018-07-05",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"8215",8215,2,"Sunnyside Beach","17W","2018-07-05",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"8216",8216,2,"Sunnyside Beach","18W","2018-07-05",150,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"8217",8217,2,"Sunnyside Beach","21W","2018-07-05",60,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"8218",8218,2,"Sunnyside Beach","23W","2018-07-05",NA,"No data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"8219",8219,2,"Sunnyside Beach","19W","2018-07-05",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"8220",8220,2,"Sunnyside Beach","20W","2018-07-05",50,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"8221",8221,1,"Marie Curtis Park East Beach","29W","2018-07-04",NA,"Not sampled due to boat issue ","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"8222",8222,1,"Marie Curtis Park East Beach","33W","2018-07-04",NA,"Not sampled due to boat issue ","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"8223",8223,1,"Marie Curtis Park East Beach","32W","2018-07-04",NA,"Not sampled due to boat issue ","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"8224",8224,1,"Marie Curtis Park East Beach","31W","2018-07-04",NA,"Not sampled due to boat issue ","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"8225",8225,1,"Marie Curtis Park East Beach","30W","2018-07-04",NA,"Not sampled due to boat issue ","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"8226",8226,2,"Sunnyside Beach","22W","2018-07-04",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"8227",8227,2,"Sunnyside Beach","17W","2018-07-04",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"8228",8228,2,"Sunnyside Beach","18W","2018-07-04",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"8229",8229,2,"Sunnyside Beach","21W","2018-07-04",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"8230",8230,2,"Sunnyside Beach","23W","2018-07-04",NA,"No data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"8231",8231,2,"Sunnyside Beach","19W","2018-07-04",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"8232",8232,2,"Sunnyside Beach","20W","2018-07-04",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"8233",8233,1,"Marie Curtis Park East Beach","29W","2018-07-03",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"8234",8234,1,"Marie Curtis Park East Beach","33W","2018-07-03",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"8235",8235,1,"Marie Curtis Park East Beach","32W","2018-07-03",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"8236",8236,1,"Marie Curtis Park East Beach","31W","2018-07-03",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"8237",8237,1,"Marie Curtis Park East Beach","30W","2018-07-03",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"8238",8238,2,"Sunnyside Beach","22W","2018-07-03",70,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"8239",8239,2,"Sunnyside Beach","17W","2018-07-03",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
"8240",8240,2,"Sunnyside Beach","18W","2018-07-03",70,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
"8241",8241,2,"Sunnyside Beach","21W","2018-07-03",40,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
"8242",8242,2,"Sunnyside Beach","23W","2018-07-03",NA,"No data","{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
"8243",8243,2,"Sunnyside Beach","19W","2018-07-03",50,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
"8244",8244,2,"Sunnyside Beach","20W","2018-07-03",10,"None","{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
"8245",8245,1,"Marie Curtis Park East Beach","29W","2018-07-02",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
"8246",8246,1,"Marie Curtis Park East Beach","33W","2018-07-02",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
"8247",8247,1,"Marie Curtis Park East Beach","32W","2018-07-02",30,"None","{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
"8248",8248,1,"Marie Curtis Park East Beach","31W","2018-07-02",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
"8249",8249,1,"Marie Curtis Park East Beach","30W","2018-07-02",10,"<","{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
"8250",8250,2,"Sunnyside Beach","22W","2018-07-02",80,"None","{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
"8251",8251,2,"Sunnyside Beach","17W","2018-07-02",20,"None","{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
